id,label,confidence,used_vote,valid,reason,checks,vote_dist,roi_meta
TEST_065,1,0.344,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c1/n8/u1) / hole2=connected(c8/n1/u1) / hole3=not_connected(c0/n9/u1). | (debug samples: Package: no damage (based on FULL). hole1: no 12 o'clock contact + gap present = not_connected. hole2: 12 o'clock contact + no gap = connected. hole3: no 12 o'clock contact + gap present = not_connected. || Package: no damage (based on FULL). hole1: not_connected + gap present; hole2: connected + no gap; hole3: not_connected + gap present || Package: no damage (based on FULL). hole1: no 12 o'clock contact + gap present = not_connected; hole2: 12 o'clock contact + no gap = connected; hole3: no 12 o'clock contact + gap present = not_connected),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 1, ""not_connected"": 8, ""uncertain"": 1}, ""h2"": {""connected"": 8, ""not_connected"": 1, ""uncertain"": 1}, ""h3"": {""connected"": 0, ""not_connected"": 9, ""uncertain"": 1}, ""conf_avg"": 0.344, ""first_conf"": 0.0}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_066,1,0.493,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c5/n4/u1) / hole2=connected(c9/n1/u0) / hole3=not_connected(c1/n9/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact not detected / gap present = not_connected || Package: no damage (based on FULL). hole1: lead not at 12 o'clock + gap present = not_connected; hole2: 12 o'clock contact + no gap = connected; hole3: lead not at 12 o'clock + gap present = not_connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: no 12 o'clock contact + gap present = not_connected),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 5, ""not_connected"": 4, ""uncertain"": 1}, ""h2"": {""connected"": 9, ""not_connected"": 1, ""uncertain"": 0}, ""h3"": {""connected"": 1, ""not_connected"": 9, ""uncertain"": 0}, ""conf_avg"": 0.493, ""first_conf"": 0.55}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_067,1,0.43,True,True,"Package intact (vote 10/10 on FULL). hole1=not_connected(c3/n4/u3) / hole2=connected(c4/n3/u3) / hole3=not_connected(c2/n5/u3). | (debug samples: Package: no damage (based on FULL). hole1: not_connected — no 12 o'clock contact observed; clear gap between lead and hole. hole2: connected — 12 o'clock contact with no gap observed. hole3: not_connected — no lead in the hole, or gap present. || Package: no damage (based on FULL). hole1: no 12 o'clock contact observed; gap present between hole and lead region -> not_connected. hole2: no 12 o'clock contact observed; gap present -> not_connected. hole3: no 12 o'clock contact observed; gap present -> not_connected. || Package: no damage (based on FULL). hole1: not_connected — 12 o'clock contact: absent; gap: present (empty hole). hole2: connected — 12 o'clock contact: present; gap: absent. hole3: not_connected — 12 o'clock contact: absent; gap: present (empty hole).)","{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 3, ""not_connected"": 4, ""uncertain"": 3}, ""h2"": {""connected"": 4, ""not_connected"": 3, ""uncertain"": 3}, ""h3"": {""connected"": 2, ""not_connected"": 5, ""uncertain"": 3}, ""conf_avg"": 0.43000000000000005, ""first_conf"": 0.0}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_068,1,0.529,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c5/n5/u0) / hole2=connected(c8/n2/u0) / hole3=not_connected(c0/n10/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact not observed + gap present between lead and hole; hole2: 12 o'clock contact with no gap (lead descends into hole); hole3: 12 o'clock contact not observed + gap present between lead and hole. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: no 12 o'clock contact; gap present/lead absent = not_connected || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected. hole2: 12 o'clock contact + no gap = connected. hole3: no 12 o'clock contact and a gap between lead and hole = not_connected.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 5, ""not_connected"": 5, ""uncertain"": 0}, ""h2"": {""connected"": 8, ""not_connected"": 2, ""uncertain"": 0}, ""h3"": {""connected"": 0, ""not_connected"": 10, ""uncertain"": 0}, ""conf_avg"": 0.529, ""first_conf"": 0.6}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_069,1,0.441,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c4/n5/u1) / hole2=connected(c9/n0/u1) / hole3=not_connected(c0/n9/u1). | (debug samples: Package: no damage observed (based on FULL). hole1: no 12 o'clock contact + gap present (not_connected). hole2: 12 o'clock contact + no gap (connected). hole3: no 12 o'clock contact + gap present (not_connected). || Package: no damage (based on FULL). hole1: 12 o'clock contact absent + gap present = not_connected / hole2: 12 o'clock contact present + no gap = connected / hole3: 12 o'clock contact absent + gap present = not_connected || Package: no damage (based on FULL; top/edges intact). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: no 12 o'clock contact + gap present between lead and hole = not_connected.),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 4, ""not_connected"": 5, ""uncertain"": 1}, ""h2"": {""connected"": 9, ""not_connected"": 0, ""uncertain"": 1}, ""h3"": {""connected"": 0, ""not_connected"": 9, ""uncertain"": 1}, ""conf_avg"": 0.441, ""first_conf"": 0.65}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_070,1,0.559,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c2/n8/u0) / hole2=connected(c9/n1/u0) / hole3=not_connected(c2/n8/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + gap present = not_connected. hole2: 12 o'clock contact + no gap = connected. hole3: 12 o'clock contact + gap present = not_connected. || Package: no damage (based on FULL). hole1: no 12 o'clock contact and a gap between lead and hole. hole2: 12 o'clock contact with no gap (lead descends into hole). hole3: no 12 o'clock contact and a gap between lead and hole. || Package: no damage (based on FULL). hole1: 12 o'clock contact not observed; gap between lead and hole present => not_connected. hole2: 12 o'clock contact with no gap => connected. hole3: 12 o'clock contact not observed; gap present => not_connected.),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 2, ""not_connected"": 8, ""uncertain"": 0}, ""h2"": {""connected"": 9, ""not_connected"": 1, ""uncertain"": 0}, ""h3"": {""connected"": 2, ""not_connected"": 8, ""uncertain"": 0}, ""conf_avg"": 0.559, ""first_conf"": 0.6}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_071,1,0.61,True,True,Package intact (vote 10/10 on FULL). hole1=connected(c8/n2/u0) / hole2=connected(c7/n3/u0) / hole3=not_connected(c4/n6/u0). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected. hole2: 12 o'clock contact + no gap = connected. hole3: not_connected because there is no lead at the 12 o'clock position and a gap exists between the hole and any lead. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: gap present between lead and hole = not_connected; hole3: gap present between lead and hole = not_connected || Package: no damage (based on FULL). hole1: not_connected due to no 12 o'clock contact and gap present between lead and hole. hole2: connected (12 o'clock contact with no gap). hole3: not_connected due to no 12 o'clock contact and gap present between lead and hole.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 8, ""not_connected"": 2, ""uncertain"": 0}, ""h2"": {""connected"": 7, ""not_connected"": 3, ""uncertain"": 0}, ""h3"": {""connected"": 4, ""not_connected"": 6, ""uncertain"": 0}, ""conf_avg"": 0.61, ""first_conf"": 0.72}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_072,1,0.457,True,True,Package intact (vote 8/10 on FULL). hole1=connected(c6/n3/u1) / hole2=not_connected(c4/n5/u1) / hole3=connected(c5/n3/u2). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: no 12 o'clock contact and gap present between lead and hole = not_connected; hole3: 12 o'clock contact + no gap = connected. || Package: no damage (based on FULL). hole1: 12 o'clock contact - absent; gap - present. hole2: 12 o'clock contact - absent; gap - present. hole3: 12 o'clock contact - absent; gap - present. || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected. hole2: no 12 o'clock contact; gap present between lead and hole = not_connected. hole3: uncertain due to resolution/noise; cannot determine 12 o'clock contact or presence/absence of a gap.),"{""package_intact"": true, ""hole1_status"": ""connected"", ""hole2_status"": ""not_connected"", ""hole3_status"": ""connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 8, ""pkg_false"": 2, ""h1"": {""connected"": 6, ""not_connected"": 3, ""uncertain"": 1}, ""h2"": {""connected"": 4, ""not_connected"": 5, ""uncertain"": 1}, ""h3"": {""connected"": 5, ""not_connected"": 3, ""uncertain"": 2}, ""conf_avg"": 0.457, ""first_conf"": 0.6}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_073,1,0.523,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c3/n7/u0) / hole2=connected(c9/n1/u0) / hole3=not_connected(c2/n8/u0). | (debug samples: Package: no damage (based on FULL). hole1: not at 12 o'clock + gap present = not_connected; hole2: 12 o'clock contact + no gap = connected; hole3: not at 12 o'clock + gap present = not_connected || Package: no damage evident on FULL (top edges and corners intact). hole1: 12 o'clock contact + no gap = connected. hole2: no 12 o'clock contact (gap observed between lead and hole) = not_connected. hole3: no lead present at 12 o'clock (not_connected). || Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected / hole2: 12 o'clock contact + no gap = connected / hole3: 12 o'clock contact + no gap = connected),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 3, ""not_connected"": 7, ""uncertain"": 0}, ""h2"": {""connected"": 9, ""not_connected"": 1, ""uncertain"": 0}, ""h3"": {""connected"": 2, ""not_connected"": 8, ""uncertain"": 0}, ""conf_avg"": 0.523, ""first_conf"": 0.0}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
TEST_074,1,0.534,True,True,Package intact (vote 10/10 on FULL). hole1=not_connected(c3/n4/u3) / hole2=connected(c7/n0/u3) / hole3=not_connected(c2/n5/u3). | (debug samples: Package: no damage (based on FULL). hole1: 12 o'clock contact + no gap = connected; hole2: 12 o'clock contact + no gap = connected; hole3: 12 o'clock contact + no gap = connected. || Package: no damage (based on FULL; edges appear intact). hole1: 12 o'clock contact cannot be confirmed due to image resolution; gap presence/absence cannot be determined. hole2: 12 o'clock contact cannot be confirmed due to image resolution; gap presence/absence cannot be determined. hole3: 12 o'clock contact cannot be confirmed due to image resolution; gap presence/absence cannot be determined. || Package: no damage (based on FULL). hole1: unable to determine 12 o'clock contact or gap due to resolution; hole2: unable to determine; hole3: unable to determine.),"{""package_intact"": true, ""hole1_status"": ""not_connected"", ""hole2_status"": ""connected"", ""hole3_status"": ""not_connected"", ""rule"": ""abnormal if package damaged OR any hole not_connected"", ""conf_thresh"": 0.95, ""n_votes"": 10, ""use_enhance"": false, ""cove_used"": false, ""cove_trigger"": """"}","{""total_runs"": 10, ""pkg_true"": 10, ""pkg_false"": 0, ""h1"": {""connected"": 3, ""not_connected"": 4, ""uncertain"": 3}, ""h2"": {""connected"": 7, ""not_connected"": 0, ""uncertain"": 3}, ""h3"": {""connected"": 2, ""not_connected"": 5, ""uncertain"": 3}, ""conf_avg"": 0.534, ""first_conf"": 0.72}","{""orig_W"": 224, ""orig_H"": 224, ""roi_box"": {""x1"": 40, ""y1"": 100, ""x2"": 183, ""y2"": 219}, ""sub_boxes_in_roi"": [{""x1"": 4, ""y1"": 66, ""x2"": 47, ""y2"": 119}, {""x1"": 50, ""y1"": 66, ""x2"": 92, ""y2"": 119}, {""x1"": 95, ""y1"": 66, ""x2"": 138, ""y2"": 119}], ""sub_params"": {""HOLE_CENTERS"": [0.18, 0.5, 0.82], ""HOLE_Y_CENTER"": 0.78, ""HOLE_BOX_W"": 0.3, ""HOLE_BOX_H"": 0.45}, ""preproc"": {""resize"": [224, 224], ""use_enhance"": false, ""clahe_clip_limit"": null, ""clahe_tile_grid"": null, ""sharpen_factor"": null}}"
